timestamp,mq35,mq36,mq37,temp_C,humidity,label
2026-02-26 02:27:00,455,299,239,30.4,82,HAZARDOUS
2026-02-26 02:28:00,256,270,241,31.6,85,HAZARDOUS
2026-02-26 02:29:00,401,309,240,28.1,81,HAZARDOUS
2026-02-26 02:30:00,321,335,315,33.9,89,HAZARDOUS
2026-02-26 02:31:00,371,281,232,29.0,90,HAZARDOUS
2026-02-26 02:32:00,369,241,228,30.3,85,HAZARDOUS
2026-02-26 02:33:00,444,290,157,31.6,84,HAZARDOUS
2026-02-26 02:34:00,366,275,280,32.1,84,HAZARDOUS
2026-02-26 02:35:00,404,286,245,34.8,88,HAZARDOUS
2026-02-26 02:36:00,429,377,296,33.9,75,HAZARDOUS
2026-02-26 02:37:00,392,299,353,33.9,81,HAZARDOUS
2026-02-26 02:38:00,402,319,292,30.0,87,HAZARDOUS
2026-02-26 02:39:00,366,325,233,30.8,92,HAZARDOUS
2026-02-26 02:40:00,316,256,267,30.5,79,HAZARDOUS
2026-02-26 02:41:00,386,227,219,36.1,87,HAZARDOUS
2026-02-26 02:42:00,335,333,298,34.0,84,HAZARDOUS
2026-02-26 02:43:00,438,197,217,32.3,86,HAZARDOUS
2026-02-26 02:44:00,325,324,238,31.4,91,HAZARDOUS
2026-02-26 02:45:00,434,255,217,31.2,84,HAZARDOUS
2026-02-26 02:46:00,340,367,287,32.8,77,HAZARDOUS
2026-02-26 02:47:00,450,154,311,33.9,82,HAZARDOUS
2026-02-26 02:48:00,456,306,273,32.7,100,HAZARDOUS
2026-02-26 02:49:00,460,348,224,32.3,80,HAZARDOUS
2026-02-26 02:50:00,429,317,213,32.2,79,HAZARDOUS
2026-02-26 02:51:00,389,262,271,33.5,84,HAZARDOUS
2026-02-26 02:52:00,356,321,304,29.8,86,HAZARDOUS
2026-02-26 02:53:00,459,341,272,33.3,87,HAZARDOUS
2026-02-26 02:54:00,425,198,192,34.0,75,HAZARDOUS
2026-02-26 02:55:00,404,290,220,32.7,86,HAZARDOUS
2026-02-26 02:56:00,506,275,342,32.7,81,HAZARDOUS
2026-02-26 02:57:00,427,341,271,32.5,81,HAZARDOUS
2026-02-26 02:58:00,330,351,258,31.8,86,HAZARDOUS
2026-02-26 02:59:00,395,231,334,32.2,83,HAZARDOUS
2026-02-26 03:00:00,405,323,308,33.1,89,HAZARDOUS
2026-02-26 03:01:00,461,358,261,29.8,95,HAZARDOUS
2026-02-26 03:02:00,365,283,183,32.7,85,HAZARDOUS
2026-02-26 03:03:00,289,334,245,37.4,81,HAZARDOUS
2026-02-26 03:04:00,353,261,333,31.3,80,HAZARDOUS
2026-02-26 03:05:00,422,234,301,35.6,88,HAZARDOUS
2026-02-26 03:06:00,418,357,355,34.4,87,HAZARDOUS
2026-02-26 03:07:00,434,261,308,30.0,82,HAZARDOUS
2026-02-26 03:08:00,195,332,237,34.2,87,HAZARDOUS
2026-02-26 03:09:00,447,250,321,36.2,89,HAZARDOUS
2026-02-26 03:10:00,427,319,243,33.5,75,HAZARDOUS
2026-02-26 03:11:00,354,212,234,33.3,88,HAZARDOUS
2026-02-26 03:12:00,383,319,175,31.3,80,HAZARDOUS
2026-02-26 03:13:00,340,342,226,30.8,72,HAZARDOUS
2026-02-26 03:14:00,362,250,273,30.1,85,HAZARDOUS
2026-02-26 03:15:00,371,401,294,28.3,77,HAZARDOUS
2026-02-26 03:16:00,383,258,121,34.7,89,HAZARDOUS
2026-02-26 03:17:00,411,276,291,30.6,86,HAZARDOUS
2026-02-26 03:18:00,324,393,191,34.5,85,HAZARDOUS
2026-02-26 03:19:00,350,319,306,34.7,86,HAZARDOUS
2026-02-26 03:20:00,326,313,360,34.7,90,HAZARDOUS
2026-02-26 03:21:00,427,348,327,31.1,76,HAZARDOUS
2026-02-26 03:22:00,384,265,217,30.6,99,HAZARDOUS
2026-02-26 03:23:00,388,329,208,28.3,80,HAZARDOUS
2026-02-26 03:24:00,466,328,299,33.5,81,HAZARDOUS
2026-02-26 03:25:00,463,275,340,32.9,74,HAZARDOUS
2026-02-26 03:26:00,335,211,328,32.0,71,HAZARDOUS
2026-02-26 03:27:00,402,280,195,35.4,85,HAZARDOUS
2026-02-26 03:28:00,362,288,194,29.4,92,HAZARDOUS
2026-02-26 03:29:00,351,311,167,29.4,88,HAZARDOUS
2026-02-26 03:30:00,402,406,337,31.5,87,HAZARDOUS
2026-02-26 03:31:00,361,423,327,32.3,86,HAZARDOUS
2026-02-26 03:32:00,466,341,347,27.6,87,HAZARDOUS
2026-02-26 03:33:00,349,406,347,32.1,94,HAZARDOUS
2026-02-26 03:34:00,486,314,393,31.9,83,HAZARDOUS
2026-02-26 03:35:00,431,290,274,34.8,85,HAZARDOUS
2026-02-26 03:36:00,278,330,235,33.7,89,HAZARDOUS
2026-02-26 03:37:00,468,359,324,30.7,89,HAZARDOUS
2026-02-26 03:38:00,498,272,359,30.9,79,HAZARDOUS
2026-02-26 03:39:00,397,349,315,30.1,87,HAZARDOUS
2026-02-26 03:40:00,338,228,223,30.5,88,HAZARDOUS
2026-02-26 03:41:00,449,228,287,29.6,88,HAZARDOUS
2026-02-26 03:42:00,342,252,309,30.8,83,HAZARDOUS
2026-02-26 03:43:00,246,362,311,32.0,75,HAZARDOUS
2026-02-26 03:44:00,452,273,247,36.6,80,HAZARDOUS
2026-02-26 03:45:00,424,340,289,32.6,87,HAZARDOUS
2026-02-26 03:46:00,396,307,345,29.4,91,HAZARDOUS
2026-02-26 03:47:00,429,348,325,31.8,73,HAZARDOUS
2026-02-26 03:48:00,375,255,233,29.5,82,HAZARDOUS
2026-02-26 03:49:00,344,179,305,36.4,88,HAZARDOUS
2026-02-26 03:50:00,367,306,248,32.2,84,HAZARDOUS
2026-02-26 03:51:00,329,402,195,33.4,84,HAZARDOUS
2026-02-26 03:52:00,494,328,252,31.5,85,HAZARDOUS
2026-02-26 03:53:00,311,267,180,30.2,85,HAZARDOUS
2026-02-26 03:54:00,398,201,263,33.1,84,HAZARDOUS
2026-02-26 03:55:00,341,287,242,30.7,86,HAZARDOUS
2026-02-26 03:56:00,518,269,254,31.9,80,HAZARDOUS
2026-02-26 03:57:00,445,179,243,33.6,83,HAZARDOUS
2026-02-26 03:58:00,330,334,315,32.4,80,HAZARDOUS
2026-02-26 03:59:00,407,287,307,35.0,69,HAZARDOUS
2026-02-26 04:00:00,386,214,392,31.1,89,HAZARDOUS
2026-02-26 04:01:00,377,265,223,35.2,90,HAZARDOUS
2026-02-26 04:02:00,496,313,284,31.5,83,HAZARDOUS
2026-02-26 04:03:00,317,314,230,32.9,86,HAZARDOUS
2026-02-26 04:04:00,397,402,268,33.5,97,HAZARDOUS
2026-02-26 04:05:00,458,373,254,32.5,77,HAZARDOUS
2026-02-26 04:06:00,409,325,271,34.1,77,HAZARDOUS
2026-02-26 04:07:00,478,359,266,31.7,87,HAZARDOUS
2026-02-26 04:08:00,471,315,277,32.0,95,HAZARDOUS
2026-02-26 04:09:00,357,308,343,32.3,91,HAZARDOUS
2026-02-26 04:10:00,325,298,344,30.6,84,HAZARDOUS
2026-02-26 04:11:00,395,255,249,32.2,85,HAZARDOUS
2026-02-26 04:12:00,456,394,227,32.2,89,HAZARDOUS
2026-02-26 04:13:00,470,349,284,33.3,89,HAZARDOUS
2026-02-26 04:14:00,324,320,342,31.6,85,HAZARDOUS
2026-02-26 04:15:00,365,182,271,32.6,81,HAZARDOUS
2026-02-26 04:16:00,310,261,308,35.9,93,HAZARDOUS
2026-02-26 04:17:00,299,357,236,30.8,82,HAZARDOUS
2026-02-26 04:18:00,422,362,265,31.8,87,HAZARDOUS
2026-02-26 04:19:00,414,374,205,32.0,78,HAZARDOUS
2026-02-26 04:20:00,376,297,267,30.4,76,HAZARDOUS
2026-02-26 04:21:00,254,302,248,30.6,92,HAZARDOUS
2026-02-26 04:22:00,328,387,351,28.1,85,HAZARDOUS
2026-02-26 04:23:00,356,149,197,33.5,97,HAZARDOUS
2026-02-26 04:24:00,434,327,268,35.4,97,HAZARDOUS
2026-02-26 04:25:00,344,200,165,34.6,84,HAZARDOUS
2026-02-26 04:26:00,390,211,232,31.4,86,HAZARDOUS
2026-02-26 04:27:00,356,252,230,34.4,86,HAZARDOUS
2026-02-26 04:28:00,416,260,122,31.0,79,HAZARDOUS
2026-02-26 04:29:00,400,490,304,37.5,88,HAZARDOUS
2026-02-26 04:30:00,342,329,359,35.7,81,HAZARDOUS
2026-02-26 04:31:00,395,231,311,35.1,85,HAZARDOUS
2026-02-26 04:32:00,339,329,290,32.2,86,HAZARDOUS
2026-02-26 04:33:00,369,364,306,30.0,78,HAZARDOUS
2026-02-26 04:34:00,364,350,277,30.7,86,HAZARDOUS
2026-02-26 04:35:00,360,358,286,31.4,86,HAZARDOUS
2026-02-26 04:36:00,458,278,290,31.9,87,HAZARDOUS
2026-02-26 04:37:00,340,316,325,30.1,77,HAZARDOUS
2026-02-26 04:38:00,302,245,299,29.2,83,HAZARDOUS
2026-02-26 04:39:00,417,332,250,32.4,85,HAZARDOUS
2026-02-26 04:40:00,366,298,381,33.6,99,HAZARDOUS
2026-02-26 04:41:00,350,305,203,30.4,96,HAZARDOUS
2026-02-26 04:42:00,348,415,207,29.9,82,HAZARDOUS
2026-02-26 04:43:00,376,360,292,31.2,84,HAZARDOUS
2026-02-26 04:44:00,360,259,225,34.1,74,HAZARDOUS
2026-02-26 04:45:00,477,291,231,33.5,93,HAZARDOUS
2026-02-26 04:46:00,447,337,324,28.6,81,HAZARDOUS
2026-02-26 04:47:00,325,377,250,33.7,88,HAZARDOUS
2026-02-26 04:48:00,328,277,334,30.4,85,HAZARDOUS
2026-02-26 04:49:00,333,292,267,30.4,79,HAZARDOUS
2026-02-26 04:50:00,397,263,229,30.1,84,HAZARDOUS
2026-02-26 04:51:00,436,392,233,36.3,78,HAZARDOUS
2026-02-26 04:52:00,445,270,226,30.5,84,HAZARDOUS
2026-02-26 04:53:00,414,346,222,30.0,79,HAZARDOUS
2026-02-26 04:54:00,373,298,222,32.5,98,HAZARDOUS
2026-02-26 04:55:00,349,286,297,30.9,89,HAZARDOUS
2026-02-26 04:56:00,336,410,287,30.8,81,HAZARDOUS
2026-02-26 04:57:00,349,385,206,30.7,81,HAZARDOUS
2026-02-26 04:58:00,379,295,195,31.2,84,HAZARDOUS
2026-02-26 04:59:00,342,347,315,31.8,86,HAZARDOUS
2026-02-26 05:00:00,250,286,320,31.2,80,HAZARDOUS
2026-02-26 05:01:00,516,410,293,34.3,71,HAZARDOUS
2026-02-26 05:02:00,332,284,258,31.0,69,HAZARDOUS
2026-02-26 05:03:00,403,339,350,30.4,79,HAZARDOUS
2026-02-26 05:04:00,219,293,315,30.8,97,HAZARDOUS
2026-02-26 05:05:00,364,318,201,32.6,73,HAZARDOUS
2026-02-26 05:06:00,421,349,337,30.0,85,HAZARDOUS
2026-02-26 05:07:00,413,334,226,27.2,87,HAZARDOUS
2026-02-26 05:08:00,370,278,308,31.9,77,HAZARDOUS
2026-02-26 05:09:00,264,247,389,33.4,86,HAZARDOUS
2026-02-26 05:10:00,369,296,328,31.0,88,HAZARDOUS
2026-02-26 05:11:00,359,416,307,34.5,81,HAZARDOUS
2026-02-26 05:12:00,443,292,275,35.3,78,HAZARDOUS
2026-02-26 05:13:00,392,334,296,31.1,97,HAZARDOUS
2026-02-26 05:14:00,302,390,330,35.8,75,HAZARDOUS
2026-02-26 05:15:00,327,392,176,28.8,82,HAZARDOUS
2026-02-26 05:16:00,391,397,260,30.8,86,HAZARDOUS
2026-02-26 05:17:00,408,334,261,28.1,79,HAZARDOUS
2026-02-26 05:18:00,465,320,253,34.2,78,HAZARDOUS
2026-02-26 05:19:00,366,317,247,32.2,83,HAZARDOUS
2026-02-26 05:20:00,296,319,203,32.3,93,HAZARDOUS
2026-02-26 05:21:00,363,245,263,30.3,88,HAZARDOUS
2026-02-26 05:22:00,371,404,328,31.7,89,HAZARDOUS
2026-02-26 05:23:00,356,311,251,33.5,93,HAZARDOUS
2026-02-26 05:24:00,427,360,316,33.1,78,HAZARDOUS
2026-02-26 05:25:00,482,409,258,31.3,88,HAZARDOUS
2026-02-26 05:26:00,413,298,207,32.6,88,HAZARDOUS
2026-02-26 05:27:00,423,329,256,34.0,85,HAZARDOUS
2026-02-26 05:28:00,352,300,182,31.6,89,HAZARDOUS
2026-02-26 05:29:00,400,393,256,33.0,89,HAZARDOUS
2026-02-26 05:30:00,520,317,217,33.7,96,HAZARDOUS
2026-02-26 05:31:00,360,356,331,34.0,85,HAZARDOUS
2026-02-26 05:32:00,338,305,292,33.8,87,HAZARDOUS
2026-02-26 05:33:00,357,340,313,32.8,79,HAZARDOUS
2026-02-26 05:34:00,369,362,200,27.8,94,HAZARDOUS
2026-02-26 05:35:00,410,343,216,33.5,86,HAZARDOUS
2026-02-26 05:36:00,284,388,277,31.2,82,HAZARDOUS
2026-02-26 05:37:00,259,342,283,31.6,92,HAZARDOUS
2026-02-26 05:38:00,296,277,227,31.4,85,HAZARDOUS
2026-02-26 05:39:00,405,290,226,35.4,99,HAZARDOUS
2026-02-26 05:40:00,388,268,343,29.1,82,HAZARDOUS
2026-02-26 05:41:00,338,246,255,30.3,85,HAZARDOUS
2026-02-26 05:42:00,381,275,251,31.5,89,HAZARDOUS
2026-02-26 05:43:00,371,355,299,33.1,93,HAZARDOUS
2026-02-26 05:44:00,312,283,358,31.5,68,HAZARDOUS
2026-02-26 05:45:00,367,317,139,34.7,80,HAZARDOUS
2026-02-26 05:46:00,399,297,205,29.9,79,HAZARDOUS
2026-02-26 05:47:00,445,301,243,30.1,92,HAZARDOUS
2026-02-26 05:48:00,467,375,294,32.6,77,HAZARDOUS
2026-02-26 05:49:00,365,272,178,34.1,80,HAZARDOUS
2026-02-26 05:50:00,451,358,297,33.2,81,HAZARDOUS
2026-02-26 05:51:00,491,312,285,30.7,79,HAZARDOUS
2026-02-26 05:52:00,408,321,230,29.1,77,HAZARDOUS
2026-02-26 05:53:00,451,276,253,34.9,78,HAZARDOUS
2026-02-26 05:54:00,336,267,350,36.0,89,HAZARDOUS
2026-02-26 05:55:00,427,278,367,32.5,90,HAZARDOUS
2026-02-26 05:56:00,373,295,353,33.1,93,HAZARDOUS
2026-02-26 05:57:00,395,263,240,32.2,81,HAZARDOUS
2026-02-26 05:58:00,313,376,242,32.3,86,HAZARDOUS
2026-02-26 05:59:00,344,389,214,32.5,86,HAZARDOUS
2026-02-26 06:00:00,376,238,313,33.5,80,HAZARDOUS
2026-02-26 06:01:00,422,330,205,30.3,91,HAZARDOUS
2026-02-26 06:02:00,398,278,227,31.0,82,HAZARDOUS
2026-02-26 06:03:00,329,214,327,33.9,77,HAZARDOUS
2026-02-26 06:04:00,388,260,256,31.3,82,HAZARDOUS
2026-02-26 06:05:00,500,285,229,30.5,91,HAZARDOUS
2026-02-26 06:06:00,280,268,342,32.5,86,HAZARDOUS
2026-02-26 06:07:00,507,323,234,31.4,78,HAZARDOUS
2026-02-26 06:08:00,455,341,326,34.4,82,HAZARDOUS
2026-02-26 06:09:00,323,307,226,32.3,91,HAZARDOUS
2026-02-26 06:10:00,369,318,265,33.6,80,HAZARDOUS
2026-02-26 06:11:00,248,335,319,32.9,81,HAZARDOUS
2026-02-26 06:12:00,311,337,277,31.7,95,HAZARDOUS
2026-02-26 06:13:00,323,407,271,28.3,83,HAZARDOUS
2026-02-26 06:14:00,437,289,196,31.7,79,HAZARDOUS
2026-02-26 06:15:00,409,352,217,30.6,89,HAZARDOUS
2026-02-26 06:16:00,328,250,211,32.7,86,HAZARDOUS
2026-02-26 06:17:00,338,310,346,30.1,73,HAZARDOUS
2026-02-26 06:18:00,407,303,234,33.3,90,HAZARDOUS
2026-02-26 06:19:00,247,274,385,33.2,89,HAZARDOUS
2026-02-26 06:20:00,450,310,309,33.4,88,HAZARDOUS
2026-02-26 06:21:00,360,319,240,32.0,77,HAZARDOUS
2026-02-26 06:22:00,332,294,222,31.0,84,HAZARDOUS
2026-02-26 06:23:00,404,362,246,34.7,90,HAZARDOUS
2026-02-26 06:24:00,410,318,285,34.4,92,HAZARDOUS
2026-02-26 06:25:00,460,312,297,34.7,81,HAZARDOUS
2026-02-26 06:26:00,360,310,314,33.8,83,HAZARDOUS
2026-02-26 06:27:00,289,323,224,29.0,77,HAZARDOUS
2026-02-26 06:28:00,399,384,271,32.4,92,HAZARDOUS
2026-02-26 06:29:00,287,338,269,33.1,82,HAZARDOUS
2026-02-26 06:30:00,330,317,352,33.7,81,HAZARDOUS
2026-02-26 06:31:00,299,217,335,30.1,83,HAZARDOUS
2026-02-26 06:32:00,459,221,344,31.5,78,HAZARDOUS
2026-02-26 06:33:00,365,270,292,30.7,73,HAZARDOUS
2026-02-26 06:34:00,366,235,280,29.6,82,HAZARDOUS
2026-02-26 06:35:00,390,298,282,33.4,78,HAZARDOUS
2026-02-26 06:36:00,376,126,282,31.4,79,HAZARDOUS
2026-02-26 06:37:00,398,374,246,30.1,85,HAZARDOUS
2026-02-26 06:38:00,299,273,331,32.1,73,HAZARDOUS
2026-02-26 06:39:00,272,318,313,28.8,87,HAZARDOUS
2026-02-26 06:40:00,459,413,286,33.0,72,HAZARDOUS
2026-02-26 06:41:00,505,278,223,31.5,94,HAZARDOUS
2026-02-26 06:42:00,512,316,319,32.1,78,HAZARDOUS
2026-02-26 06:43:00,468,275,346,34.6,88,HAZARDOUS
2026-02-26 06:44:00,489,432,261,30.4,73,HAZARDOUS
2026-02-26 06:45:00,514,285,326,30.5,94,HAZARDOUS
2026-02-26 06:46:00,337,244,259,30.9,88,HAZARDOUS
2026-02-26 06:47:00,376,344,255,30.7,81,HAZARDOUS
2026-02-26 06:48:00,502,322,170,31.0,85,HAZARDOUS
2026-02-26 06:49:00,490,366,223,36.8,84,HAZARDOUS
2026-02-26 06:50:00,454,246,150,29.2,65,HAZARDOUS
2026-02-26 06:51:00,506,321,223,32.9,86,HAZARDOUS
2026-02-26 06:52:00,417,376,255,30.2,89,HAZARDOUS
2026-02-26 06:53:00,428,315,378,31.1,79,HAZARDOUS
2026-02-26 06:54:00,405,272,294,30.3,82,HAZARDOUS
2026-02-26 06:55:00,493,287,230,34.3,78,HAZARDOUS
2026-02-26 06:56:00,338,341,316,34.4,80,HAZARDOUS
2026-02-26 06:57:00,415,284,239,34.4,81,HAZARDOUS
2026-02-26 06:58:00,396,318,216,33.9,88,HAZARDOUS
2026-02-26 06:59:00,260,325,231,34.2,76,HAZARDOUS
2026-02-26 07:00:00,358,329,272,33.5,75,HAZARDOUS
2026-02-26 07:01:00,479,338,337,33.7,84,HAZARDOUS
2026-02-26 07:02:00,302,279,349,34.8,81,HAZARDOUS
2026-02-26 07:03:00,210,298,255,31.5,88,HAZARDOUS
2026-02-26 07:04:00,432,364,292,28.4,82,HAZARDOUS
2026-02-26 07:05:00,518,330,288,32.7,87,HAZARDOUS
2026-02-26 07:06:00,237,296,268,34.6,85,HAZARDOUS
2026-02-26 07:07:00,281,333,229,29.6,79,HAZARDOUS
2026-02-26 07:08:00,412,379,294,33.3,87,HAZARDOUS
2026-02-26 07:09:00,386,348,149,32.2,78,HAZARDOUS
2026-02-26 07:10:00,449,301,271,29.0,91,HAZARDOUS
2026-02-26 07:11:00,417,340,229,30.5,86,HAZARDOUS
2026-02-26 07:12:00,338,333,161,31.0,95,HAZARDOUS
2026-02-26 07:13:00,406,319,369,27.3,80,HAZARDOUS
2026-02-26 07:14:00,355,357,313,30.3,90,HAZARDOUS
2026-02-26 07:15:00,355,376,218,31.8,82,HAZARDOUS
2026-02-26 07:16:00,443,281,267,33.0,88,HAZARDOUS
2026-02-26 07:17:00,433,321,249,31.3,85,HAZARDOUS
2026-02-26 07:18:00,394,301,270,29.0,89,HAZARDOUS
2026-02-26 07:19:00,390,365,270,28.5,82,HAZARDOUS
2026-02-26 07:20:00,368,350,166,32.1,88,HAZARDOUS
2026-02-26 07:21:00,340,314,238,30.5,82,HAZARDOUS
2026-02-26 07:22:00,337,347,233,30.2,95,HAZARDOUS
2026-02-26 07:23:00,437,207,231,32.5,86,HAZARDOUS
2026-02-26 07:24:00,290,373,311,33.0,93,HAZARDOUS
2026-02-26 07:25:00,407,334,347,34.2,79,HAZARDOUS
2026-02-26 07:26:00,417,273,295,33.0,76,HAZARDOUS
2026-02-26 07:27:00,372,324,248,32.6,89,HAZARDOUS
2026-02-26 07:28:00,378,322,339,32.9,86,HAZARDOUS
2026-02-26 07:29:00,322,346,286,34.6,85,HAZARDOUS
2026-02-26 07:30:00,271,216,306,30.9,87,HAZARDOUS
2026-02-26 07:31:00,386,300,265,30.3,84,HAZARDOUS
2026-02-26 07:32:00,344,289,253,31.5,90,HAZARDOUS
2026-02-26 07:33:00,372,366,346,33.7,88,HAZARDOUS
2026-02-26 07:34:00,399,357,274,34.0,88,HAZARDOUS
2026-02-26 07:35:00,358,359,274,31.8,82,HAZARDOUS
2026-02-26 07:36:00,389,364,314,32.7,88,HAZARDOUS
2026-02-26 07:37:00,456,301,214,34.6,81,HAZARDOUS
2026-02-26 07:38:00,338,211,298,28.8,80,HAZARDOUS
2026-02-26 07:39:00,415,349,237,31.7,79,HAZARDOUS
2026-02-26 07:40:00,347,324,244,31.5,76,HAZARDOUS
2026-02-26 07:41:00,447,338,309,34.6,80,HAZARDOUS
2026-02-26 07:42:00,358,205,427,31.7,91,HAZARDOUS
2026-02-26 07:43:00,305,364,362,31.9,78,HAZARDOUS
2026-02-26 07:44:00,371,187,268,33.6,84,HAZARDOUS
2026-02-26 07:45:00,362,339,300,28.7,85,HAZARDOUS
2026-02-26 07:46:00,526,236,265,35.9,91,HAZARDOUS
2026-02-26 07:47:00,349,321,269,30.5,84,HAZARDOUS
2026-02-26 07:48:00,363,316,232,29.4,84,HAZARDOUS
2026-02-26 07:49:00,482,314,253,33.5,84,HAZARDOUS
2026-02-26 07:50:00,492,309,305,30.5,88,HAZARDOUS
2026-02-26 07:51:00,396,306,244,30.7,86,HAZARDOUS
2026-02-26 07:52:00,417,303,284,31.9,85,HAZARDOUS
2026-02-26 07:53:00,367,310,404,32.6,88,HAZARDOUS
2026-02-26 07:54:00,406,295,334,31.4,91,HAZARDOUS
2026-02-26 07:55:00,359,257,288,29.8,88,HAZARDOUS
2026-02-26 07:56:00,308,292,198,37.6,75,HAZARDOUS
2026-02-26 07:57:00,380,372,321,33.7,83,HAZARDOUS
2026-02-26 07:58:00,461,360,280,32.5,83,HAZARDOUS
2026-02-26 07:59:00,325,378,335,30.2,84,HAZARDOUS
2026-02-26 08:00:00,371,308,273,33.9,80,HAZARDOUS
2026-02-26 08:01:00,329,378,246,29.5,82,HAZARDOUS
2026-02-26 08:02:00,360,395,316,34.3,89,HAZARDOUS
2026-02-26 08:03:00,436,272,260,30.0,83,HAZARDOUS
2026-02-26 08:04:00,421,317,335,29.7,88,HAZARDOUS
2026-02-26 08:05:00,305,315,307,31.6,88,HAZARDOUS
2026-02-26 08:06:00,322,218,297,35.5,79,HAZARDOUS
2026-02-26 08:07:00,453,312,203,29.7,85,HAZARDOUS
2026-02-26 08:08:00,355,237,185,30.3,86,HAZARDOUS
2026-02-26 08:09:00,379,282,280,34.1,87,HAZARDOUS
2026-02-26 08:10:00,372,361,222,31.6,83,HAZARDOUS
2026-02-26 08:11:00,305,286,166,35.8,79,HAZARDOUS
2026-02-26 08:12:00,475,312,298,31.0,86,HAZARDOUS
2026-02-26 08:13:00,419,346,308,31.3,82,HAZARDOUS
2026-02-26 08:14:00,284,338,324,35.2,86,HAZARDOUS
2026-02-26 08:15:00,334,216,322,28.4,82,HAZARDOUS
2026-02-26 08:16:00,366,306,271,32.3,70,HAZARDOUS
2026-02-26 08:17:00,380,187,306,30.9,72,HAZARDOUS
2026-02-26 08:18:00,331,278,329,32.4,87,HAZARDOUS
2026-02-26 08:19:00,450,304,307,33.4,77,HAZARDOUS
2026-02-26 08:20:00,468,231,315,29.0,88,HAZARDOUS
2026-02-26 08:21:00,491,298,257,33.2,83,HAZARDOUS
2026-02-26 08:22:00,489,320,253,30.9,79,HAZARDOUS
2026-02-26 08:23:00,342,290,245,30.7,97,HAZARDOUS
2026-02-26 08:24:00,318,318,299,33.3,84,HAZARDOUS
2026-02-26 08:25:00,365,334,283,31.5,75,HAZARDOUS
2026-02-26 08:26:00,351,246,236,32.1,87,HAZARDOUS
2026-02-26 08:27:00,486,280,308,32.6,92,HAZARDOUS
2026-02-26 08:28:00,414,254,183,32.6,81,HAZARDOUS
2026-02-26 08:29:00,321,240,278,35.0,82,HAZARDOUS
2026-02-26 08:30:00,415,304,205,33.5,78,HAZARDOUS
2026-02-26 08:31:00,381,291,314,29.9,87,HAZARDOUS
2026-02-26 08:32:00,329,281,88,36.2,88,HAZARDOUS
2026-02-26 08:33:00,333,248,245,33.4,73,HAZARDOUS
2026-02-26 08:34:00,371,407,213,32.2,98,HAZARDOUS
2026-02-26 08:35:00,417,316,295,31.2,92,HAZARDOUS
2026-02-26 08:36:00,356,202,250,30.1,83,HAZARDOUS
2026-02-26 08:37:00,364,375,304,32.5,84,HAZARDOUS
2026-02-26 08:38:00,316,190,275,33.6,84,HAZARDOUS
2026-02-26 08:39:00,347,335,265,35.4,92,HAZARDOUS
2026-02-26 08:40:00,437,351,205,33.3,87,HAZARDOUS
2026-02-26 08:41:00,416,337,292,37.4,84,HAZARDOUS
2026-02-26 08:42:00,436,284,309,33.9,87,HAZARDOUS
2026-02-26 08:43:00,480,261,245,32.4,90,HAZARDOUS
2026-02-26 08:44:00,390,380,236,29.7,86,HAZARDOUS
2026-02-26 08:45:00,375,339,268,31.3,84,HAZARDOUS
2026-02-26 08:46:00,381,293,259,31.2,90,HAZARDOUS
2026-02-26 08:47:00,391,434,278,30.9,100,HAZARDOUS
2026-02-26 08:48:00,404,364,299,33.2,88,HAZARDOUS
2026-02-26 08:49:00,313,330,203,31.7,80,HAZARDOUS
2026-02-26 08:50:00,401,328,294,32.6,81,HAZARDOUS
2026-02-26 08:51:00,364,360,323,29.7,75,HAZARDOUS
2026-02-26 08:52:00,336,367,330,30.2,86,HAZARDOUS
2026-02-26 08:53:00,490,332,341,34.0,79,HAZARDOUS
2026-02-26 08:54:00,368,311,275,33.8,87,HAZARDOUS
2026-02-26 08:55:00,203,237,160,32.4,86,HAZARDOUS
2026-02-26 08:56:00,396,257,303,33.4,77,HAZARDOUS
2026-02-26 08:57:00,292,309,359,35.4,88,HAZARDOUS
2026-02-26 08:58:00,336,358,247,30.5,72,HAZARDOUS
2026-02-26 08:59:00,386,275,274,27.4,86,HAZARDOUS
2026-02-26 09:00:00,234,369,296,31.4,88,HAZARDOUS
2026-02-26 09:01:00,321,313,309,25.8,82,HAZARDOUS
2026-02-26 09:02:00,378,299,342,29.8,81,HAZARDOUS
2026-02-26 09:03:00,265,393,257,31.1,84,HAZARDOUS
2026-02-26 09:04:00,418,329,402,32.9,82,HAZARDOUS
2026-02-26 09:05:00,346,288,194,32.1,89,HAZARDOUS
2026-02-26 09:06:00,343,265,345,29.1,72,HAZARDOUS
2026-02-26 09:07:00,310,225,289,31.3,83,HAZARDOUS
2026-02-26 09:08:00,449,271,308,35.0,82,HAZARDOUS
2026-02-26 09:09:00,424,296,316,28.9,75,HAZARDOUS
2026-02-26 09:10:00,356,261,244,31.6,89,HAZARDOUS
2026-02-26 09:11:00,355,264,252,30.5,79,HAZARDOUS
2026-02-26 09:12:00,283,313,241,33.9,76,HAZARDOUS
2026-02-26 09:13:00,347,409,223,31.5,77,HAZARDOUS
2026-02-26 09:14:00,299,395,278,32.3,74,HAZARDOUS
2026-02-26 09:15:00,401,373,327,33.3,78,HAZARDOUS
2026-02-26 09:16:00,398,346,180,29.8,90,HAZARDOUS
